Sale Id,Order Id,Customer Id,Sale Date,Payment Method,Transaction Amount,Discount Applied,Tax Amount,Return Status,Return Date,Sales Channel,Sales Representative,Order Region
S268217758,26821,7795,2016-01-29 12:14:00,PayPal,32.5,2.28,2.6,Yes,2016-02-14 12:14:00,Wholesale,Rep-153,Southeast Asia
S268217609,26821,7795,2016-02-07 12:14:00,Cash,32.5,2.28,2.6,Yes,2016-02-22 12:14:00,Online,Rep-262,Southeast Asia
S771021728,77102,20655,2018-02-20 11:54:00,Credit Card,53.96,3.78,4.32,Yes,2018-03-02 11:54:00,Wholesale,Rep-209,Southeast Asia
S771029297,77102,20655,2018-02-28 11:54:00,Bank Transfer,53.96,3.78,4.32,Yes,2018-03-05 11:54:00,Online,Rep-587,Southeast Asia
S771028360,77102,20655,2018-02-26 11:54:00,Bank Transfer,53.96,3.78,4.32,Yes,2018-03-17 11:54:00,Online,Rep-238,Southeast Asia
S771026168,77102,20655,2018-03-01 11:54:00,Credit Card,53.96,3.78,4.32,No,,In-Store,Rep-441,Southeast Asia
S416081112,41608,2454,2016-09-19 08:47:00,PayPal,129.99,9.1,10.4,No,,Online,Rep-295,West Asia
S470099343,47009,150,2016-11-25 04:59:00,Credit Card,26.0,1.82,2.08,Yes,2016-12-07 04:59:00,In-Store,Rep-659,West Asia
S470097438,47009,150,2016-11-25 04:59:00,Credit Card,26.0,1.82,2.08,Yes,2016-12-15 04:59:00,In-Store,Rep-394,West Asia
S470097856,47009,150,2016-12-01 04:59:00,Credit Card,26.0,1.82,2.08,Yes,2016-12-25 04:59:00,Wholesale,Rep-192,West Asia
S470098201,47009,150,2016-12-14 04:59:00,PayPal,26.0,1.82,2.08,No,,In-Store,Rep-580,West Asia
S470094837,47009,150,2016-12-06 04:59:00,PayPal,26.0,1.82,2.08,No,,Wholesale,Rep-864,West Asia
S499164256,49916,10671,2017-01-20 15:26:00,Cash,26.0,2.34,2.08,No,,Wholesale,Rep-753,Central Asia
S499161322,49916,10671,2016-12-30 15:26:00,Credit Card,26.0,2.34,2.08,No,,In-Store,Rep-740,Central Asia
S499168995,49916,10671,2017-01-21 15:26:00,PayPal,26.0,2.34,2.08,Yes,2017-02-16 15:26:00,Online,Rep-415,Central Asia
S499161531,49916,10671,2017-01-27 15:26:00,Cash,26.0,2.34,2.08,No,,In-Store,Rep-385,Central Asia
S499166636,49916,10671,2017-01-17 15:26:00,Credit Card,26.0,2.34,2.08,No,,Wholesale,Rep-749,Central Asia
S297465655,29746,11924,2016-04-07 04:59:00,PayPal,30.0,2.7,2.4,Yes,2016-04-20 04:59:00,Wholesale,Rep-556,Eastern Asia
S297467864,29746,11924,2016-03-13 04:59:00,PayPal,30.0,2.7,2.4,No,,In-Store,Rep-442,Eastern Asia
S725332313,72533,16086,2017-12-16 19:11:00,Bank Transfer,70.28,6.33,5.62,Yes,2017-12-22 19:11:00,Wholesale,Rep-389,Eastern Asia
S725335052,72533,16086,2017-12-07 19:11:00,PayPal,70.28,6.33,5.62,No,,In-Store,Rep-906,Eastern Asia
S725334869,72533,16086,2017-11-25 19:11:00,Bank Transfer,70.28,6.33,5.62,Yes,2017-12-15 19:11:00,Online,Rep-430,Eastern Asia
S486081542,48608,4398,2017-01-06 13:11:00,Bank Transfer,50.0,5.0,4.0,Yes,2017-01-31 13:11:00,Online,Rep-281,West Africa
S486081669,48608,4398,2016-12-13 13:11:00,PayPal,50.0,5.0,4.0,Yes,2017-01-09 13:11:00,Online,Rep-325,West Africa
S486083394,48608,4398,2017-01-02 13:11:00,Cash,50.0,5.0,4.0,Yes,2017-01-17 13:11:00,Wholesale,Rep-228,West Africa
S486089600,48608,4398,2016-12-22 13:11:00,Cash,50.0,5.0,4.0,No,,Wholesale,Rep-153,West Africa
S486085989,48608,4398,2016-12-16 13:11:00,Cash,50.0,5.0,4.0,Yes,2017-01-14 13:11:00,In-Store,Rep-180,West Africa
S455067497,45506,5687,2016-11-02 06:25:00,Bank Transfer,125.0,15.0,10.0,No,,Wholesale,Rep-918,West Africa
S455067118,45506,5687,2016-11-19 06:25:00,Credit Card,125.0,15.0,10.0,No,,In-Store,Rep-430,West Africa
S450277709,45027,8534,2016-11-14 06:36:00,Credit Card,39.99,5.2,3.2,No,,Online,Rep-210,West Africa
S450275577,45027,8534,2016-10-26 06:36:00,Credit Card,39.99,5.2,3.2,No,,In-Store,Rep-165,West Africa
S450271124,45027,8534,2016-11-01 06:36:00,Bank Transfer,39.99,5.2,3.2,Yes,2016-11-08 06:36:00,Online,Rep-780,West Africa
S450277889,45027,8534,2016-11-11 06:36:00,PayPal,39.99,5.2,3.2,Yes,2016-12-08 06:36:00,Online,Rep-947,West Africa
S450272044,45027,8534,2016-10-22 06:36:00,Cash,39.99,5.2,3.2,Yes,2016-11-15 06:36:00,Online,Rep-784,West Africa
S463089526,46308,3372,2016-12-04 23:24:00,Credit Card,199.95,29.99,16.0,No,,Online,Rep-578,Central Africa
S436853383,43685,10927,2016-10-05 16:27:00,Bank Transfer,125.0,20.0,10.0,No,,In-Store,Rep-397,West Africa
S436858649,43685,10927,2016-10-08 16:27:00,Credit Card,125.0,20.0,10.0,No,,Online,Rep-117,West Africa
S418938118,41893,3597,2016-09-05 12:38:00,Bank Transfer,50.0,8.5,4.0,Yes,2016-09-13 12:38:00,Wholesale,Rep-292,Central Africa
S418938059,41893,3597,2016-10-01 12:38:00,Cash,50.0,8.5,4.0,No,,Wholesale,Rep-352,Central Africa
S418931549,41893,3597,2016-09-28 12:38:00,Cash,50.0,8.5,4.0,Yes,2016-10-11 12:38:00,Online,Rep-838,Central Africa
S418931888,41893,3597,2016-09-10 12:38:00,Cash,50.0,8.5,4.0,Yes,2016-09-28 12:38:00,Wholesale,Rep-822,Central Africa
S418933017,41893,3597,2016-09-04 12:38:00,Credit Card,50.0,8.5,4.0,Yes,2016-09-10 12:38:00,In-Store,Rep-596,Central Africa
S463399106,46339,2052,2016-12-02 10:15:00,Credit Card,62.5,10.62,5.0,No,,In-Store,Rep-669,Central Africa
S463395633,46339,2052,2016-11-30 10:15:00,PayPal,62.5,10.62,5.0,No,,Online,Rep-857,Central Africa
S463398126,46339,2052,2016-11-25 10:15:00,Cash,62.5,10.62,5.0,Yes,2016-12-23 10:15:00,In-Store,Rep-484,Central Africa
S463393880,46339,2052,2016-12-06 10:15:00,Cash,62.5,10.62,5.0,Yes,2016-12-15 10:15:00,In-Store,Rep-888,Central Africa
S466676531,46667,4399,2016-12-09 05:10:00,PayPal,250.0,42.5,20.0,No,,Wholesale,Rep-612,West Africa
S476475454,47647,185,2016-12-11 12:30:00,Cash,62.5,11.25,5.0,No,,In-Store,Rep-770,East Africa
S476479119,47647,185,2016-12-26 12:30:00,Cash,62.5,11.25,5.0,No,,In-Store,Rep-493,East Africa
S476474971,47647,185,2016-12-15 12:30:00,Credit Card,62.5,11.25,5.0,Yes,2016-12-29 12:30:00,Wholesale,Rep-671,East Africa
S476478567,47647,185,2016-12-20 12:30:00,Credit Card,62.5,11.25,5.0,Yes,2017-01-11 12:30:00,Online,Rep-488,East Africa
S485656670,48565,3441,2016-12-21 22:07:00,Cash,250.0,45.0,20.0,No,,Online,Rep-549,East Africa
S438893397,43889,11947,2016-10-17 15:55:00,Bank Transfer,250.0,45.0,20.0,Yes,2016-11-16 15:55:00,Wholesale,Rep-874,West Africa
S451382275,45138,1555,2016-10-28 21:30:00,Bank Transfer,50.0,10.0,4.0,No,,In-Store,Rep-953,Central Africa
S451383724,45138,1555,2016-10-21 21:30:00,Credit Card,50.0,10.0,4.0,Yes,2016-11-01 21:30:00,In-Store,Rep-622,Central Africa
S451383000,45138,1555,2016-11-18 21:30:00,Cash,50.0,10.0,4.0,No,,Online,Rep-470,Central Africa
S451385502,45138,1555,2016-11-05 21:30:00,Credit Card,50.0,10.0,4.0,Yes,2016-11-27 21:30:00,Online,Rep-776,Central Africa
S451389060,45138,1555,2016-10-22 21:30:00,Cash,50.0,10.0,4.0,Yes,2016-11-15 21:30:00,Wholesale,Rep-331,Central Africa
S441605964,44160,9399,2016-10-15 14:51:00,Credit Card,66.65,16.66,5.33,Yes,2016-10-25 14:51:00,Online,Rep-997,Central Africa
S441607607,44160,9399,2016-10-25 14:51:00,Bank Transfer,66.65,16.66,5.33,Yes,2016-11-03 14:51:00,In-Store,Rep-976,Central Africa
S441607601,44160,9399,2016-10-15 14:51:00,Bank Transfer,66.65,16.66,5.33,Yes,2016-11-07 14:51:00,Online,Rep-110,Central Africa
S492148113,49214,2792,2017-01-13 09:30:00,Bank Transfer,125.0,31.25,10.0,No,,Online,Rep-181,West Africa
S492142726,49214,2792,2017-01-04 09:30:00,Credit Card,125.0,31.25,10.0,Yes,2017-02-01 09:30:00,Online,Rep-332,West Africa
S418255154,41825,10118,2016-09-25 12:48:00,Credit Card,24.99,0.0,2.0,Yes,2016-10-21 12:48:00,In-Store,Rep-858,Southern Africa
S418257925,41825,10118,2016-09-24 12:48:00,Cash,24.99,0.0,2.0,Yes,2016-10-16 12:48:00,Wholesale,Rep-850,Southern Africa
S418251286,41825,10118,2016-09-11 12:48:00,PayPal,24.99,0.0,2.0,Yes,2016-09-17 12:48:00,Wholesale,Rep-748,Southern Africa
S418253904,41825,10118,2016-09-13 12:48:00,PayPal,24.99,0.0,2.0,Yes,2016-09-20 12:48:00,In-Store,Rep-809,Southern Africa
S418257788,41825,10118,2016-09-25 12:48:00,Credit Card,24.99,0.0,2.0,Yes,2016-10-17 12:48:00,Wholesale,Rep-858,Southern Africa
S445042123,44504,8544,2016-10-26 15:22:00,Cash,124.95,6.25,10.0,Yes,2016-11-07 15:22:00,In-Store,Rep-946,West Africa
S444962242,44496,4296,2016-11-10 12:34:00,Credit Card,62.47,3.43,5.0,Yes,2016-12-09 12:34:00,Online,Rep-350,East Africa
S444969336,44496,4296,2016-10-18 12:34:00,Cash,62.47,3.43,5.0,No,,Online,Rep-359,East Africa
S455595038,45559,4391,2016-11-06 00:59:00,Credit Card,79.95,5.6,6.4,No,,In-Store,Rep-988,West Africa
S440744198,44074,2882,2016-10-17 08:44:00,Credit Card,15.99,2.56,1.28,Yes,2016-11-13 08:44:00,Wholesale,Rep-795,West Africa
S440747228,44074,2882,2016-10-25 08:44:00,Cash,15.99,2.56,1.28,Yes,2016-11-24 08:44:00,In-Store,Rep-824,West Africa
S440749819,44074,2882,2016-10-06 08:44:00,Bank Transfer,15.99,2.56,1.28,No,,In-Store,Rep-890,West Africa
S440744375,44074,2882,2016-10-14 08:44:00,Credit Card,15.99,2.56,1.28,No,,Online,Rep-541,West Africa
S440742172,44074,2882,2016-10-12 08:44:00,Cash,15.99,2.56,1.28,Yes,2016-11-04 08:44:00,Online,Rep-148,West Africa
S498572594,49857,3283,2017-01-12 18:46:00,Cash,79.97,14.4,6.4,No,,In-Store,Rep-843,North Africa
S498573957,49857,3283,2017-01-12 18:46:00,PayPal,79.97,14.4,6.4,No,,Wholesale,Rep-125,North Africa
S417867113,41786,397,2016-09-18 23:08:00,Credit Card,37.49,7.5,3.0,Yes,2016-10-05 23:08:00,Wholesale,Rep-972,North Africa
S417861543,41786,397,2016-09-02 23:08:00,Cash,37.49,7.5,3.0,Yes,2016-10-01 23:08:00,Wholesale,Rep-588,North Africa
S417864248,41786,397,2016-09-02 23:08:00,Cash,37.49,7.5,3.0,Yes,2016-09-20 23:08:00,Online,Rep-506,North Africa
S417869970,41786,397,2016-09-16 23:08:00,Cash,37.49,7.5,3.0,No,,Online,Rep-921,North Africa
S480429385,48042,4104,2016-12-19 06:54:00,Cash,44.99,7.65,3.6,Yes,2016-12-27 06:54:00,In-Store,Rep-591,West Africa
S480427287,48042,4104,2016-12-13 06:54:00,Bank Transfer,44.99,7.65,3.6,Yes,2016-12-25 06:54:00,Wholesale,Rep-856,West Africa
S480427366,48042,4104,2016-12-19 06:54:00,Credit Card,44.99,7.65,3.6,No,,In-Store,Rep-818,West Africa
S480423378,48042,4104,2017-01-01 06:54:00,Bank Transfer,44.99,7.65,3.6,Yes,2017-01-11 06:54:00,In-Store,Rep-116,West Africa
S480422261,48042,4104,2016-12-26 06:54:00,Bank Transfer,44.99,7.65,3.6,Yes,2017-01-22 06:54:00,Online,Rep-571,West Africa
S443012399,44301,12214,2016-10-24 16:15:00,Cash,249.98,12.5,20.0,Yes,2016-11-05 16:15:00,Online,Rep-661,North Africa
S443018022,44301,12214,2016-10-31 16:15:00,Bank Transfer,249.98,12.5,20.0,No,,Online,Rep-989,North Africa
S415917165,41591,10699,2016-09-10 02:49:00,PayPal,299.95,0.0,24.0,Yes,2016-10-01 02:49:00,Wholesale,Rep-770,East Africa
S449812557,44981,2091,2016-11-16 14:29:00,Bank Transfer,199.95,33.99,16.0,No,,Online,Rep-565,North Africa
S415458971,41545,10474,2016-08-30 10:42:00,Bank Transfer,50.0,10.0,4.0,Yes,2016-09-24 10:42:00,Online,Rep-468,Southern Africa
S415457768,41545,10474,2016-09-05 10:42:00,Cash,50.0,10.0,4.0,No,,Online,Rep-783,Southern Africa
S415454704,41545,10474,2016-09-24 10:42:00,PayPal,50.0,10.0,4.0,Yes,2016-10-17 10:42:00,In-Store,Rep-339,Southern Africa
S415458240,41545,10474,2016-09-14 10:42:00,Cash,50.0,10.0,4.0,No,,In-Store,Rep-673,Southern Africa
S415457046,41545,10474,2016-09-20 10:42:00,Bank Transfer,50.0,10.0,4.0,No,,In-Store,Rep-495,Southern Africa
S499104203,49910,7504,2017-01-10 13:20:00,Bank Transfer,59.99,10.8,4.8,No,,Wholesale,Rep-919,Southern Africa
S499104766,49910,7504,2017-01-11 13:20:00,PayPal,59.99,10.8,4.8,Yes,2017-01-28 13:20:00,Wholesale,Rep-722,Southern Africa
S499106336,49910,7504,2017-01-05 13:20:00,Credit Card,59.99,10.8,4.8,No,,Wholesale,Rep-139,Southern Africa
S499102856,49910,7504,2017-01-13 13:20:00,Credit Card,59.99,10.8,4.8,No,,Wholesale,Rep-699,Southern Africa
S195906876,19590,7518,2015-11-01 22:53:00,Bank Transfer,149.98,7.5,12.0,Yes,2015-11-16 22:53:00,Online,Rep-283,Western Europe
S195907607,19590,7518,2015-10-22 22:53:00,Credit Card,149.98,7.5,12.0,Yes,2015-11-17 22:53:00,In-Store,Rep-394,Western Europe
S436501674,43650,1738,2016-10-01 04:11:00,Credit Card,58.32,0.0,4.67,Yes,2016-10-17 04:11:00,Wholesale,Rep-717,Eastern Europe
S436509115,43650,1738,2016-10-26 04:11:00,Bank Transfer,58.32,0.0,4.67,No,,Online,Rep-160,Eastern Europe
S436509227,43650,1738,2016-10-11 04:11:00,Credit Card,58.32,0.0,4.67,Yes,2016-10-24 04:11:00,In-Store,Rep-407,Eastern Europe
S152022622,15202,1622,2015-08-11 21:35:00,Bank Transfer,249.98,2.5,20.0,Yes,2015-08-22 21:35:00,Wholesale,Rep-549,Western Europe
S152021958,15202,1622,2015-09-03 21:35:00,PayPal,249.98,2.5,20.0,Yes,2015-09-24 21:35:00,In-Store,Rep-354,Western Europe
S154622656,15462,1325,2015-08-21 16:40:00,Credit Card,46.65,0.93,3.73,Yes,2015-08-30 16:40:00,Wholesale,Rep-125,Southern Europe
S154628745,15462,1325,2015-09-02 16:40:00,PayPal,46.65,0.93,3.73,No,,In-Store,Rep-625,Southern Europe
S154625641,15462,1325,2015-09-07 16:40:00,Cash,46.65,0.93,3.73,Yes,2015-09-18 16:40:00,Wholesale,Rep-301,Southern Europe
S151552669,15155,5505,2015-09-09 05:07:00,Credit Card,249.98,5.0,20.0,No,,Wholesale,Rep-520,Western Europe
S151555906,15155,5505,2015-08-11 05:07:00,Bank Transfer,249.98,5.0,20.0,No,,Online,Rep-348,Western Europe
S644511024,64451,4210,2017-08-21 19:42:00,PayPal,166.65,5.0,13.33,No,,Online,Rep-231,Western Europe
S644519101,64451,4210,2017-08-25 19:42:00,Bank Transfer,166.65,5.0,13.33,Yes,2017-09-22 19:42:00,In-Store,Rep-456,Western Europe
S644518164,64451,4210,2017-08-27 19:42:00,Bank Transfer,166.65,5.0,13.33,Yes,2017-09-18 19:42:00,In-Store,Rep-382,Western Europe
S670287588,67028,11229,2017-09-08 10:32:00,Bank Transfer,499.95,15.0,40.0,No,,Wholesale,Rep-727,Western Europe
S623364986,62336,9385,2017-07-21 22:43:00,Bank Transfer,124.99,3.75,10.0,Yes,2017-08-02 22:43:00,Online,Rep-610,Western Europe
S623363983,62336,9385,2017-07-23 22:43:00,Credit Card,124.99,3.75,10.0,No,,In-Store,Rep-714,Western Europe
S623364946,62336,9385,2017-07-10 22:43:00,Cash,124.99,3.75,10.0,Yes,2017-07-23 22:43:00,Online,Rep-396,Western Europe
S623361596,62336,9385,2017-07-09 22:43:00,Credit Card,124.99,3.75,10.0,No,,In-Store,Rep-861,Western Europe
S113349585,11334,900,2015-07-03 10:27:00,PayPal,159.95,4.8,12.8,No,,Wholesale,Rep-167,Western Europe
S628852306,62885,6217,2017-07-14 23:03:00,Credit Card,166.65,6.67,13.33,Yes,2017-08-06 23:03:00,Online,Rep-510,Southern Europe
S628857189,62885,6217,2017-07-27 23:03:00,Bank Transfer,166.65,6.67,13.33,No,,Wholesale,Rep-755,Southern Europe
S628853580,62885,6217,2017-07-20 23:03:00,Bank Transfer,166.65,6.67,13.33,Yes,2017-08-15 23:03:00,Online,Rep-590,Southern Europe
S669988739,66998,9466,2017-09-16 00:02:00,Cash,166.65,6.67,13.33,Yes,2017-10-01 00:02:00,Online,Rep-211,Southern Europe
S669983500,66998,9466,2017-10-02 00:02:00,Cash,166.65,6.67,13.33,Yes,2017-10-18 00:02:00,Wholesale,Rep-920,Southern Europe
S669987985,66998,9466,2017-09-21 00:02:00,PayPal,166.65,6.67,13.33,No,,Wholesale,Rep-702,Southern Europe
S470024311,47002,4596,2016-11-30 02:32:00,Bank Transfer,124.99,6.25,10.0,No,,Online,Rep-816,Eastern Europe
S470025395,47002,4596,2016-12-16 02:32:00,Bank Transfer,124.99,6.25,10.0,No,,In-Store,Rep-647,Eastern Europe
S470028890,47002,4596,2016-12-02 02:32:00,Cash,124.99,6.25,10.0,Yes,2016-12-09 02:32:00,In-Store,Rep-883,Eastern Europe
S470027998,47002,4596,2016-11-25 02:32:00,Credit Card,124.99,6.25,10.0,No,,In-Store,Rep-659,Eastern Europe
S634455157,63445,5206,2017-07-23 03:15:00,PayPal,99.99,5.0,8.0,No,,In-Store,Rep-129,Southern Europe
S634452515,63445,5206,2017-07-19 03:15:00,PayPal,99.99,5.0,8.0,Yes,2017-08-13 03:15:00,In-Store,Rep-394,Southern Europe
S634459064,63445,5206,2017-07-30 03:15:00,Cash,99.99,5.0,8.0,Yes,2017-08-05 03:15:00,Wholesale,Rep-613,Southern Europe
S634456117,63445,5206,2017-07-20 03:15:00,PayPal,99.99,5.0,8.0,Yes,2017-08-15 03:15:00,In-Store,Rep-395,Southern Europe
S634452928,63445,5206,2017-07-19 03:15:00,Cash,99.99,5.0,8.0,Yes,2017-08-18 03:15:00,Wholesale,Rep-207,Southern Europe
S675662819,67566,2823,2017-09-27 07:01:00,PayPal,166.65,8.33,13.33,No,,In-Store,Rep-688,Western Europe
S675662049,67566,2823,2017-09-17 07:01:00,PayPal,166.65,8.33,13.33,No,,Online,Rep-804,Western Europe
S675662298,67566,2823,2017-09-26 07:01:00,Bank Transfer,166.65,8.33,13.33,Yes,2017-10-15 07:01:00,In-Store,Rep-473,Western Europe
S188846295,18884,10408,2015-10-23 15:33:00,PayPal,87.47,4.38,7.0,Yes,2015-11-16 15:33:00,Wholesale,Rep-702,Western Europe
S188847044,18884,10408,2015-10-26 15:33:00,Cash,87.47,4.38,7.0,Yes,2015-11-07 15:33:00,Wholesale,Rep-553,Western Europe
S188458544,18845,11011,2015-10-12 01:53:00,Bank Transfer,58.32,3.21,4.67,No,,Online,Rep-273,Southern Europe
S188454574,18845,11011,2015-10-10 01:53:00,PayPal,58.32,3.21,4.67,Yes,2015-10-24 01:53:00,Wholesale,Rep-162,Southern Europe
S188457653,18845,11011,2015-10-23 01:53:00,Credit Card,58.32,3.21,4.67,Yes,2015-10-28 01:53:00,Online,Rep-442,Southern Europe
S668546747,66854,40,2017-09-15 21:35:00,PayPal,99.99,7.0,8.0,No,,In-Store,Rep-616,Northern Europe
S668544147,66854,40,2017-09-06 21:35:00,Bank Transfer,99.99,7.0,8.0,Yes,2017-09-24 21:35:00,In-Store,Rep-658,Northern Europe
S668545127,66854,40,2017-09-15 21:35:00,Cash,99.99,7.0,8.0,No,,Online,Rep-638,Northern Europe
S668548286,66854,40,2017-09-13 21:35:00,Cash,99.99,7.0,8.0,No,,In-Store,Rep-600,Northern Europe
S668543967,66854,40,2017-09-29 21:35:00,Bank Transfer,99.99,7.0,8.0,Yes,2017-10-06 21:35:00,Wholesale,Rep-538,Northern Europe
S469553185,46955,11636,2016-12-01 10:04:00,Cash,499.95,45.0,40.0,Yes,2016-12-17 10:04:00,Wholesale,Rep-200,Eastern Europe
S550027829,55002,7454,2017-03-22 21:18:00,PayPal,24.0,3.6,1.92,No,,Wholesale,Rep-428,Central America
S550021546,55002,7454,2017-03-27 21:18:00,Credit Card,24.0,3.6,1.92,Yes,2017-04-08 21:18:00,Wholesale,Rep-497,Central America
S550021586,55002,7454,2017-03-23 21:18:00,Credit Card,24.0,3.6,1.92,Yes,2017-04-13 21:18:00,In-Store,Rep-448,Central America
S550025530,55002,7454,2017-04-11 21:18:00,Credit Card,24.0,3.6,1.92,Yes,2017-04-17 21:18:00,Wholesale,Rep-183,Central America
S550027735,55002,7454,2017-03-17 21:18:00,Bank Transfer,24.0,3.6,1.92,Yes,2017-04-05 21:18:00,Wholesale,Rep-663,Central America
S604451600,60445,5138,2017-06-15 08:13:00,Credit Card,39.99,6.0,3.2,No,,In-Store,Rep-839,South America
S604453543,60445,5138,2017-06-05 08:13:00,Credit Card,39.99,6.0,3.2,No,,Online,Rep-978,South America
S604455884,60445,5138,2017-06-15 08:13:00,PayPal,39.99,6.0,3.2,Yes,2017-07-02 08:13:00,Wholesale,Rep-704,South America
S535866043,53586,8696,2017-03-20 05:12:00,PayPal,24.0,4.08,1.92,No,,In-Store,Rep-451,Central America
S535863130,53586,8696,2017-03-16 05:12:00,Credit Card,24.0,4.08,1.92,No,,In-Store,Rep-788,Central America
S535866569,53586,8696,2017-03-20 05:12:00,Cash,24.0,4.08,1.92,Yes,2017-03-29 05:12:00,In-Store,Rep-605,Central America
S535869684,53586,8696,2017-02-24 05:12:00,Credit Card,24.0,4.08,1.92,No,,In-Store,Rep-203,Central America
S535868917,53586,8696,2017-03-04 05:12:00,Cash,24.0,4.08,1.92,Yes,2017-03-15 05:12:00,Online,Rep-163,Central America
S566189844,56618,2329,2017-04-20 11:27:00,Cash,119.98,20.4,9.6,Yes,2017-05-08 11:27:00,Wholesale,Rep-657,Central America
S518651669,51865,12431,2017-02-02 02:16:00,Cash,24.0,4.08,1.92,No,,In-Store,Rep-409,South America
S518652599,51865,12431,2017-02-18 02:16:00,Bank Transfer,24.0,4.08,1.92,No,,Wholesale,Rep-850,South America
S518651065,51865,12431,2017-02-15 02:16:00,Cash,24.0,4.08,1.92,Yes,2017-03-06 02:16:00,Wholesale,Rep-887,South America
S518659115,51865,12431,2017-02-13 02:16:00,Credit Card,24.0,4.08,1.92,No,,Wholesale,Rep-836,South America
S518659423,51865,12431,2017-02-07 02:16:00,Cash,24.0,4.08,1.92,Yes,2017-03-06 02:16:00,Wholesale,Rep-246,South America
S29372477,2937,10860,2015-03-14 20:36:00,Bank Transfer,25.0,0.0,2.0,Yes,2015-03-29 20:36:00,Online,Rep-713,South America
S29372614,2937,10860,2015-02-15 20:36:00,Bank Transfer,25.0,0.0,2.0,No,,In-Store,Rep-255,South America
S29376389,2937,10860,2015-03-12 20:36:00,PayPal,25.0,0.0,2.0,No,,In-Store,Rep-650,South America
S29371638,2937,10860,2015-02-18 20:36:00,Credit Card,25.0,0.0,2.0,Yes,2015-03-03 20:36:00,In-Store,Rep-136,South America
S544467259,54446,12094,2017-03-24 18:30:00,Cash,33.33,0.0,2.67,No,,Wholesale,Rep-449,South America
S544467539,54446,12094,2017-03-25 18:30:00,PayPal,33.33,0.0,2.67,No,,In-Store,Rep-626,South America
S544469997,54446,12094,2017-03-13 18:30:00,Bank Transfer,33.33,0.0,2.67,No,,Online,Rep-145,South America
S586239848,58623,5088,2017-05-12 17:53:00,Bank Transfer,100.0,1.0,8.0,Yes,2017-06-11 17:53:00,Online,Rep-555,Central America
S74114954,7411,2200,2015-05-13 04:03:00,Credit Card,79.98,0.8,6.4,No,,Wholesale,Rep-462,South America
S53487312,5348,10966,2015-04-06 01:17:00,PayPal,50.0,1.5,4.0,Yes,2015-04-23 01:17:00,In-Store,Rep-466,Central America
S53488209,5348,10966,2015-04-09 01:17:00,Bank Transfer,50.0,1.5,4.0,Yes,2015-04-22 01:17:00,Wholesale,Rep-536,Central America
S597426018,59742,3997,2017-06-14 01:56:00,Cash,33.33,1.33,2.67,Yes,2017-07-09 01:56:00,In-Store,Rep-608,Caribbean
S597422635,59742,3997,2017-06-14 01:56:00,Credit Card,33.33,1.33,2.67,No,,Online,Rep-709,Caribbean
S597422981,59742,3997,2017-06-15 01:56:00,Cash,33.33,1.33,2.67,Yes,2017-07-13 01:56:00,Online,Rep-799,Caribbean
S594986048,59498,8746,2017-06-05 12:26:00,PayPal,20.0,0.8,1.6,Yes,2017-06-14 12:26:00,Online,Rep-834,Central America
S594985645,59498,8746,2017-06-01 12:26:00,Credit Card,20.0,0.8,1.6,Yes,2017-06-06 12:26:00,In-Store,Rep-148,Central America
